Data,Cidade,UF,Vendedor,Salario,Veículo,Preço
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,39406
2020-01-17,Jacarezinho,PR,Juvenal Alves,2200,Civic,44685
2020-01-17,Jacarezinho,PR,Juvenal Alves,2200,Gol,18812
2020-01-20,Jacarezinho,PR,Juvenal Alves,2200,Corola,16470
2020-01-20,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,31228
2020-01-20,Jacarezinho,PR,Juvenal Alves,2200,Logan,45364
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Pálio,49493
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Cruze,37853
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Polo,30365
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Ka,22266
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,51545
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Civic,51385
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Cruze,37914
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Cruze,57356
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Uno,46133
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Logan,52706
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,48935
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Pálio,22064
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Corola,45747
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Ka,24526
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Corola,26323
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,57916
2020-01-08,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,30459
2020-01-08,Jacarezinho,PR,Juvenal Alves,2200,Cruze,57028
2020-01-08,Jacarezinho,PR,Juvenal Alves,2200,Gol,23972
2020-01-08,Jacarezinho,PR,Juvenal Alves,2200,Logan,15013
2020-01-22,Jacarezinho,PR,Juvenal Alves,2200,Polo,12871
2020-01-22,Jacarezinho,PR,Juvenal Alves,2200,Pálio,49529
2020-01-22,Jacarezinho,PR,Juvenal Alves,2200,Gol,35541
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Ka,39657
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Logan,33759
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Corola,23062
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Ka,40725
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Gol,51577
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Pálio,42870
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Polo,41030
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Gol,59104
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Cruze,17094
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,27336
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Gol,44355
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Logan,49714
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Cruze,11710
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Corola,14244
2020-01-16,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,31630
2020-01-16,Jacarezinho,PR,Juvenal Alves,2200,Logan,48359
2020-01-16,Jacarezinho,PR,Juvenal Alves,2200,Cruze,32763
2020-01-19,Jacarezinho,PR,Juvenal Alves,2200,Cruze,44343
2020-01-19,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,17099
2020-01-19,Jacarezinho,PR,Juvenal Alves,2200,Polo,58699
2020-01-19,Jacarezinho,PR,Juvenal Alves,2200,Logan,16652
2020-01-19,Jacarezinho,PR,Juvenal Alves,2200,Civic,16872
2020-01-27,Jacarezinho,PR,Juvenal Alves,2200,Cruze,34683
2020-01-27,Jacarezinho,PR,Juvenal Alves,2200,Gol,23189
2020-01-27,Jacarezinho,PR,Juvenal Alves,2200,Pálio,32078
2020-01-27,Jacarezinho,PR,Juvenal Alves,2200,Uno,43739
2020-01-27,Jacarezinho,PR,Juvenal Alves,2200,Uno,22323
2020-01-27,Jacarezinho,PR,Juvenal Alves,2200,Uno,37493
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Ka,52114
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,25258
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Polo,24857
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Polo,50584
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Pálio,25594
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Civic,34537
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Ka,20528
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Gol,58860
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Uno,16041
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,37976
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,59882
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,11870
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Uno,19446
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Gol,33806
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Cruze,42370
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Cruze,28970
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Cruze,40714
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,49063
2020-01-21,Jacarezinho,PR,Juvenal Alves,2200,Corola,12131
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Uno,51424
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Corola,12169
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Polo,56324
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,40621
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,53465
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Ka,53443
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Uno,26185
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Pálio,55099
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Gol,54872
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Polo,14082
2020-01-06,Jacarezinho,PR,Juvenal Alves,2200,Civic,23652
2020-01-25,Jacarezinho,PR,Juvenal Alves,2200,Civic,30145
2020-01-25,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,16880
2020-01-25,Jacarezinho,PR,Juvenal Alves,2200,Pálio,32829
2020-01-25,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,42788
2020-01-25,Jacarezinho,PR,Juvenal Alves,2200,Polo,56859
2020-01-25,Jacarezinho,PR,Juvenal Alves,2200,Civic,26816
2020-01-25,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,27367
2020-01-25,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,32478
2020-01-25,Jacarezinho,PR,Juvenal Alves,2200,Civic,16526
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Cruze,49895
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Logan,44373
2020-01-18,Jacarezinho,PR,Juvenal Alves,2200,Civic,38694
2020-01-17,Jacarezinho,PR,Juvenal Alves,2200,Ka,25964
2020-01-07,Jacarezinho,PR,Juvenal Alves,2200,Uno,30274
2020-01-07,Jacarezinho,PR,Juvenal Alves,2200,Gol,40975
2020-01-07,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,34363
2020-01-07,Jacarezinho,PR,Juvenal Alves,2200,Cruze,58686
2020-01-07,Jacarezinho,PR,Juvenal Alves,2200,Ka,59994
2020-01-07,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,38765
2020-01-07,Jacarezinho,PR,Juvenal Alves,2200,Corola,57677
2020-01-23,Jacarezinho,PR,Juvenal Alves,2200,Civic,13082
2020-01-23,Jacarezinho,PR,Juvenal Alves,2200,Logan,19643
2020-01-23,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,17106
2020-01-23,Jacarezinho,PR,Juvenal Alves,2200,Uno,59472
2020-01-23,Jacarezinho,PR,Juvenal Alves,2200,Civic,32375
2020-01-23,Jacarezinho,PR,Juvenal Alves,2200,Civic,20629
2020-01-22,Jacarezinho,PR,Juvenal Alves,2200,Gol,12629
2020-01-22,Jacarezinho,PR,Juvenal Alves,2200,Pálio,16491
2020-01-22,Jacarezinho,PR,Juvenal Alves,2200,Gol,27607
2020-01-22,Jacarezinho,PR,Juvenal Alves,2200,Uno,51618
2020-01-22,Jacarezinho,PR,Juvenal Alves,2200,Uno,15786
2020-01-22,Jacarezinho,PR,Juvenal Alves,2200,Cruze,24213
2020-01-15,Jacarezinho,PR,Juvenal Alves,2200,Cruze,45293
2020-01-15,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,30480
2020-01-15,Jacarezinho,PR,Juvenal Alves,2200,Logan,45350
2020-01-12,Jacarezinho,PR,Juvenal Alves,2200,Polo,14572
2020-01-12,Jacarezinho,PR,Juvenal Alves,2200,Civic,31057
2020-01-12,Jacarezinho,PR,Juvenal Alves,2200,Pálio,14413
2020-01-12,Jacarezinho,PR,Juvenal Alves,2200,Polo,15843
2020-01-12,Jacarezinho,PR,Juvenal Alves,2200,Cruze,32789
2020-01-12,Jacarezinho,PR,Juvenal Alves,2200,Logan,59211
13-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,36127
13-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,25336
13-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,56777
13-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,24499
13-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,11976
13-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,29170
13-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,41680
13-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,26133
13-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,55548
13-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Pálio,44825
7-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,42257
7-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,33037
7-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,48089
7-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Pálio,54757
24-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,48165
24-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,59352
24-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Corola,17497
24-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Pálio,48581
24-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Gol,39804
24-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,33513
1-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,47538
1-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,34875
1-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,15130
1-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,23549
1-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,58545
1-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,29133
1-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,51031
1-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,15915
9-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,17240
9-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,29778
23-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,44090
23-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Pálio,35081
23-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,14576
23-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,18581
23-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,34655
23-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,52382
11-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,14795
11-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,50781
25-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,13391
25-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,38356
25-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,40295
25-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,59798
25-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,34106
25-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,43340
25-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,32893
23-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,50404
23-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,53144
23-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,38650
23-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,15703
23-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,52336
17-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,52183
17-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,39094
17-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,54924
17-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,45393
17-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,17476
17-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,38703
17-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Gol,23938
17-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Gol,30668
17-Fev-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,39891
2020-03-09,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,45915
2020-03-09,Jacarezinho,PR,Juvenal Alves,2200,Uno,53417
2020-03-09,Jacarezinho,PR,Juvenal Alves,2200,Cruze,31898
2020-03-20,Jacarezinho,PR,Juvenal Alves,2200,Ka,22649
2020-03-20,Jacarezinho,PR,Juvenal Alves,2200,Polo,57746
2020-03-20,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,58553
2020-03-20,Jacarezinho,PR,Juvenal Alves,2200,Logan,18524
2020-03-20,Jacarezinho,PR,Juvenal Alves,2200,Ka,41816
2020-03-20,Jacarezinho,PR,Juvenal Alves,2200,Pálio,42825
2020-03-20,Jacarezinho,PR,Juvenal Alves,2200,Corola,46203
2020-03-20,Jacarezinho,PR,Juvenal Alves,2200,Corola,58577
2020-03-20,Jacarezinho,PR,Juvenal Alves,2200,Cruze,28886
2020-03-20,Jacarezinho,PR,Juvenal Alves,2200,Polo,32370
2020-03-20,Jacarezinho,PR,Juvenal Alves,2200,Civic,24016
2020-03-22,Jacarezinho,PR,Juvenal Alves,2200,Gol,37430
2020-03-22,Jacarezinho,PR,Juvenal Alves,2200,Gol,30380
2020-03-22,Jacarezinho,PR,Juvenal Alves,2200,Gol,48629
2020-03-22,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,10744
2020-03-22,Jacarezinho,PR,Juvenal Alves,2200,Polo,16620
2020-03-22,Jacarezinho,PR,Juvenal Alves,2200,Polo,27745
2020-03-22,Jacarezinho,PR,Juvenal Alves,2200,Polo,15043
2020-03-22,Jacarezinho,PR,Juvenal Alves,2200,Uno,50567
2020-03-22,Jacarezinho,PR,Juvenal Alves,2200,Pálio,13915
2020-03-19,Jacarezinho,PR,Juvenal Alves,2200,Cruze,33991
2020-03-19,Jacarezinho,PR,Juvenal Alves,2200,Civic,51509
2020-03-19,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,52317
2020-03-19,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,26227
2020-03-19,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,33750
2020-03-19,Jacarezinho,PR,Juvenal Alves,2200,Gol,30640
2020-03-05,Jacarezinho,PR,Juvenal Alves,2200,Logan,47845
2020-03-05,Jacarezinho,PR,Juvenal Alves,2200,Civic,48692
2020-03-05,Jacarezinho,PR,Juvenal Alves,2200,Civic,19694
2020-03-05,Jacarezinho,PR,Juvenal Alves,2200,Logan,55016
2020-03-05,Jacarezinho,PR,Juvenal Alves,2200,Corola,22048
2020-03-05,Jacarezinho,PR,Juvenal Alves,2200,Ka,30453
2020-03-05,Jacarezinho,PR,Juvenal Alves,2200,Gol,52171
2020-03-03,Jacarezinho,PR,Juvenal Alves,2200,Civic,19237
2020-03-03,Jacarezinho,PR,Juvenal Alves,2200,Pálio,16482
2020-03-03,Jacarezinho,PR,Juvenal Alves,2200,Corola,10810
2020-03-03,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,43728
2020-03-25,Jacarezinho,PR,Juvenal Alves,2200,Cruze,31609
2020-03-25,Jacarezinho,PR,Juvenal Alves,2200,Cruze,10939
2020-03-25,Jacarezinho,PR,Juvenal Alves,2200,Civic,39579
2020-03-25,Jacarezinho,PR,Juvenal Alves,2200,Gol,45469
2020-03-25,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,21899
2020-03-25,Jacarezinho,PR,Juvenal Alves,2200,Ka,54473
2020-03-25,Jacarezinho,PR,Juvenal Alves,2200,Logan,26393
2020-03-25,Jacarezinho,PR,Juvenal Alves,2200,Civic,51723
2020-03-25,Jacarezinho,PR,Juvenal Alves,2200,Pálio,50002
2020-03-25,Jacarezinho,PR,Juvenal Alves,2200,Logan,40025
2020-03-15,Jacarezinho,PR,Juvenal Alves,2200,Logan,40962
2020-03-22,Jacarezinho,PR,Juvenal Alves,2200,Uno,14577
2020-03-22,Jacarezinho,PR,Juvenal Alves,2200,Logan,56438
2020-03-22,Jacarezinho,PR,Juvenal Alves,2200,Pálio,57649
2020-03-06,Jacarezinho,PR,Juvenal Alves,2200,Civic,56866
2020-03-06,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,15358
2020-03-06,Jacarezinho,PR,Juvenal Alves,2200,Gol,47682
2020-03-06,Jacarezinho,PR,Juvenal Alves,2200,Cruze,54894
2020-03-06,Jacarezinho,PR,Juvenal Alves,2200,Logan,24529
2020-03-06,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,41916
2020-03-06,Jacarezinho,PR,Juvenal Alves,2200,Logan,49373
2020-03-06,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,11619
2020-03-16,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,40849
2020-03-16,Jacarezinho,PR,Juvenal Alves,2200,Pálio,23484
2020-03-16,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,32470
2020-03-16,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,48081
2020-03-16,Jacarezinho,PR,Juvenal Alves,2200,Logan,21890
2020-03-05,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,20462
2020-03-05,Jacarezinho,PR,Juvenal Alves,2200,Gol,27224
2020-03-05,Jacarezinho,PR,Juvenal Alves,2200,Polo,51900
2020-03-05,Jacarezinho,PR,Juvenal Alves,2200,Cruze,21111
2020-03-05,Jacarezinho,PR,Juvenal Alves,2200,Gol,12962
2020-03-02,Jacarezinho,PR,Juvenal Alves,2200,Corola,40844
2020-03-02,Jacarezinho,PR,Juvenal Alves,2200,Gol,10464
2020-03-02,Jacarezinho,PR,Juvenal Alves,2200,Cruze,19513
2020-03-02,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,37722
2020-03-02,Jacarezinho,PR,Juvenal Alves,2200,Polo,30174
2020-03-02,Jacarezinho,PR,Juvenal Alves,2200,Gol,33626
2020-03-02,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,11994
2020-03-21,Jacarezinho,PR,Juvenal Alves,2200,Gol,15112
2020-03-21,Jacarezinho,PR,Juvenal Alves,2200,Corola,52724
2020-03-21,Jacarezinho,PR,Juvenal Alves,2200,Corola,52717
2020-03-26,Jacarezinho,PR,Juvenal Alves,2200,Logan,57492
2020-03-27,Jacarezinho,PR,Juvenal Alves,2200,Corola,44353
2020-03-27,Jacarezinho,PR,Juvenal Alves,2200,Logan,28540
2020-03-27,Jacarezinho,PR,Juvenal Alves,2200,Uno,59170
2020-03-27,Jacarezinho,PR,Juvenal Alves,2200,Gol,35213
2020-03-27,Jacarezinho,PR,Juvenal Alves,2200,Ka,59138
2020-03-27,Jacarezinho,PR,Juvenal Alves,2200,Cruze,13985
14-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,43153
14-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,49684
21-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,17715
21-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Pálio,18234
21-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,56418
21-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Pálio,46806
21-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Gol,48274
21-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,17120
21-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Corola,53589
21-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,59259
21-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,55648
26-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,20897
26-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,18575
26-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,30812
26-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,32394
26-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,12890
26-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,54016
26-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,39990
26-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,33276
26-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,35092
26-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,52434
8-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Gol,25418
8-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,28563
8-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,48543
8-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,11899
8-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,43838
8-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Gol,43556
8-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,34598
9-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,38134
9-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,51840
9-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Corola,23410
9-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,24047
6-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,59151
6-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,52464
13-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,10127
13-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Pálio,59612
13-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,51750
13-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Pálio,27341
15-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Pálio,17160
15-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,50626
15-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,40543
15-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,26058
15-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,51117
15-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,13326
15-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Corola,35565
15-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,23986
15-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,15063
18-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,57595
18-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,31060
18-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,16772
10-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Corola,34016
10-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Gol,48216
10-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,23300
10-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Corola,15465
10-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,22584
10-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,47913
10-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,20976
27-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,36529
27-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,50497
27-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Corola,40190
27-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,48935
27-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,17967
27-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Pálio,12576
19-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,45096
19-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,28589
19-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,18390
19-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Gol,15267
19-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,23064
19-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,30044
19-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,56220
19-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,40513
19-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,11232
19-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Fiesta,53473
3-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,19648
3-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Cruze,45103
3-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,15254
3-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Logan,42080
3-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Civic,41733
3-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,40550
3-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,59154
17-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,21737
3-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Gol,54491
3-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,EcoSport,32852
3-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Ka,59922
3-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Uno,55419
3-Abr-2020,Jacarezinho,PR,Juvenal Alves,2200,Corola,42616
21-Mai-2020,Jacarezinho,PR,Juvenal Alves,2200,Corola,26700
21-Mai-2020,Jacarezinho,PR,Juvenal Alves,2200,Polo,20709
